id,name,market_hash_name
39,AK-47 | Redline (Factory New),G1807209A023004
2121,FAMAS | ZX Spectron (Minimal Wear),G180A20C4083004
2122,FAMAS | ZX Spectron (Field-Tested),G180A20C4083004
2123,FAMAS | ZX Spectron (Well-Worn),G180A20C4083004
2124,FAMAS | ZX Spectron (Battle-Scarred),G180A20C4083004
2125,FAMAS | Pulse (Factory New),G180A2084023004
2126,FAMAS | Pulse (Minimal Wear),G180A2084023004
2127,FAMAS | Pulse (Field-Tested),G180A2084023004
2128,FAMAS | Pulse (Well-Worn),G180A2084023004
2129,FAMAS | Pulse (Battle-Scarred),G180A2084023004
2130,Dual Berettas | Switch Board (Factory New),G180220E6073004
2131,Dual Berettas | Switch Board (Minimal Wear),G180220E6073004
2132,Dual Berettas | Switch Board (Field-Tested),G180220E6073004
2133,Dual Berettas | Switch Board (Well-Worn),G180220E6073004
2134,Dual Berettas | Switch Board (Battle-Scarred),G180220E6073004
2135,Five-SeveN | Capillary (Factory New),G18032086053004
2136,Five-SeveN | Capillary (Minimal Wear),G18032086053004
2137,Five-SeveN | Capillary (Field-Tested),G18032086053004
2138,Five-SeveN | Capillary (Well-Worn),G18032086053004
2139,Five-SeveN | Capillary (Battle-Scarred),G18032086053004
2140,Five-SeveN | Coolant (Factory New),G18032090063004
2141,Five-SeveN | Coolant (Minimal Wear),G18032090063004
2142,Five-SeveN | Coolant (Field-Tested),G18032090063004
2143,Five-SeveN | Coolant (Well-Worn),G18032090063004
2144,Five-SeveN | Coolant (Battle-Scarred),G18032090063004
2145,StatTrak™ R8 Revolver | Memento (Factory New),G184020FC063004
2146,StatTrak™ R8 Revolver | Memento (Minimal Wear),G184020FC063004
2147,StatTrak™ R8 Revolver | Memento (Field-Tested),G184020FC063004
2148,StatTrak™ R8 Revolver | Memento (Well-Worn),G184020FC063004
2149,StatTrak™ R8 Revolver | Memento (Battle-Scarred),G184020FC063004
2150,Five-SeveN | Hot Shot (Factory New),G180320F9023004
2151,Five-SeveN | Hot Shot (Minimal Wear),G180320F9023004
2152,Five-SeveN | Hot Shot (Field-Tested),G180320F9023004
2153,Five-SeveN | Hot Shot (Well-Worn),G180320F9023004
2154,Five-SeveN | Hot Shot (Battle-Scarred),G180320F9023004
2155,Five-SeveN | Withered Vine (Factory New),G180320A4073004
2156,Five-SeveN | Withered Vine (Minimal Wear),G180320A4073004
2157,Five-SeveN | Withered Vine (Field-Tested),G180320A4073004
2158,Five-SeveN | Withered Vine (Well-Worn),G180320A4073004
2159,Five-SeveN | Withered Vine (Battle-Scarred),G180320A4073004
2160,Five-SeveN | Jungle (Factory New),G18032097013004
2161,Five-SeveN | Jungle (Minimal Wear),G18032097013004
2162,Five-SeveN | Jungle (Field-Tested),G18032097013004
2163,Five-SeveN | Jungle (Well-Worn),G18032097013004
2164,Five-SeveN | Jungle (Battle-Scarred),G18032097013004
2165,FAMAS | Teardown (Factory New),G180A20F4013004
2166,FAMAS | Teardown (Minimal Wear),G180A20F4013004
2167,FAMAS | Teardown (Field-Tested),G180A20F4013004
2168,FAMAS | Teardown (Well-Worn),G180A20F4013004
2169,FAMAS | Teardown (Battle-Scarred),G180A20F4013004
2170,Five-SeveN | Scrawl (Factory New),G180320E8083004
2171,Five-SeveN | Scrawl (Minimal Wear),G180320E8083004
2172,Five-SeveN | Scrawl (Field-Tested),G180320E8083004
2173,Five-SeveN | Scrawl (Well-Worn),G180320E8083004
2174,Five-SeveN | Scrawl (Battle-Scarred),G180320E8083004
2175,StatTrak™ PP-Bizon | Antique (Factory New),G181A20B2023004
2176,StatTrak™ PP-Bizon | Antique (Minimal Wear),G181A20B2023004
2177,StatTrak™ PP-Bizon | Antique (Field-Tested),G181A20B2023004
2178,StatTrak™ PP-Bizon | Antique (Well-Worn),G181A20B2023004
2179,StatTrak™ PP-Bizon | Antique (Battle-Scarred),G181A20B2023004
2180,G3SG1 | High Seas (Factory New),G180B20C8053004
2181,G3SG1 | High Seas (Minimal Wear),G180B20C8053004
2182,G3SG1 | High Seas (Field-Tested),G180B20C8053004
2183,G3SG1 | High Seas (Well-Worn),G180B20C8053004
2184,G3SG1 | High Seas (Battle-Scarred),G180B20C8053004
2185,StatTrak™ PP-Bizon | High Roller (Factory New),G181A20A4053004
2186,StatTrak™ PP-Bizon | High Roller (Minimal Wear),G181A20A4053004
2187,StatTrak™ PP-Bizon | High Roller (Field-Tested),G181A20A4053004
2188,StatTrak™ PP-Bizon | High Roller (Well-Worn),G181A20A4053004
2189,StatTrak™ PP-Bizon | High Roller (Battle-Scarred),G181A20A4053004
2190,StatTrak™ SCAR-20 | Powercore (Factory New),G182620E4043004
2191,StatTrak™ SCAR-20 | Powercore (Minimal Wear),G182620E4043004
2192,StatTrak™ SCAR-20 | Powercore (Field-Tested),G182620E4043004
2193,StatTrak™ SCAR-20 | Powercore (Well-Worn),G182620E4043004
2194,StatTrak™ SCAR-20 | Powercore (Battle-Scarred),G182620E4043004
2195,StatTrak™ SSG 08 | Necropos (Factory New),G1828209A043004
2196,StatTrak™ SSG 08 | Necropos (Minimal Wear),G1828209A043004
2197,StatTrak™ SSG 08 | Necropos (Field-Tested),G1828209A043004
2198,StatTrak™ SSG 08 | Necropos (Well-Worn),G1828209A043004
2199,StatTrak™ SSG 08 | Necropos (Battle-Scarred),G1828209A043004
2200,StatTrak™ SG 553 | Danger Close (Factory New),G182720AF063004
2201,StatTrak™ SG 553 | Danger Close (Minimal Wear),G182720AF063004
2202,StatTrak™ SG 553 | Danger Close (Field-Tested),G182720AF063004
2203,StatTrak™ SG 553 | Danger Close (Well-Worn),G182720AF063004
2204,StatTrak™ SG 553 | Danger Close (Battle-Scarred),G182720AF063004
2205,StatTrak™ SG 553 | Tiger Moth (Factory New),G18272087043004
2206,StatTrak™ SG 553 | Tiger Moth (Minimal Wear),G18272087043004
2207,StatTrak™ SG 553 | Tiger Moth (Field-Tested),G18272087043004
2208,StatTrak™ SG 553 | Tiger Moth (Well-Worn),G18272087043004
2209,StatTrak™ SG 553 | Tiger Moth (Battle-Scarred),G18272087043004
2210,StatTrak™ MP7 | Armor Core (Factory New),G182120A7033004
2211,StatTrak™ MP7 | Armor Core (Minimal Wear),G182120A7033004
2212,StatTrak™ MP7 | Armor Core (Field-Tested),G182120A7033004
2213,StatTrak™ MP7 | Armor Core (Well-Worn),G182120A7033004
2214,StatTrak™ MP7 | Armor Core (Battle-Scarred),G182120A7033004
2215,StatTrak™ SSG 08 | Fever Dream (Factory New),G182820BC073004
2216,StatTrak™ SSG 08 | Fever Dream (Minimal Wear),G182820BC073004
2217,StatTrak™ SSG 08 | Fever Dream (Field-Tested),G182820BC073004
2218,StatTrak™ SSG 08 | Fever Dream (Well-Worn),G182820BC073004
2219,StatTrak™ SSG 08 | Fever Dream (Battle-Scarred),G182820BC073004
2220,FAMAS | Styx (Factory New),G180A20F3023004
2221,FAMAS | Styx (Minimal Wear),G180A20F3023004
2222,FAMAS | Styx (Field-Tested),G180A20F3023004
2223,FAMAS | Styx (Well-Worn),G180A20F3023004
2224,FAMAS | Styx (Battle-Scarred),G180A20F3023004
2225,★ Kukri Knife | Case Hardened (Factory New),G188E04202C3003
2226,★ Kukri Knife | Case Hardened (Minimal Wear),G188E04202C3003
2227,★ Kukri Knife | Case Hardened (Field-Tested),G188E04202C3003
2228,★ Kukri Knife | Case Hardened (Well-Worn),G188E04202C3003
2229,★ Kukri Knife | Case Hardened (Battle-Scarred),G188E04202C3003
2230,FAMAS | Night Borre (Factory New),G180A20DF063004
2231,FAMAS | Night Borre (Minimal Wear),G180A20DF063004
2232,FAMAS | Night Borre (Field-Tested),G180A20DF063004
2233,FAMAS | Night Borre (Well-Worn),G180A20DF063004
2234,FAMAS | Night Borre (Battle-Scarred),G180A20DF063004
2235,MP7 | Teal Blossom (Factory New),G182120D8053004
2236,MP7 | Teal Blossom (Minimal Wear),G182120D8053004
2237,MP7 | Teal Blossom (Field-Tested),G182120D8053004
2238,MP7 | Teal Blossom (Well-Worn),G182120D8053004
2239,MP7 | Teal Blossom (Battle-Scarred),G182120D8053004
2240,AWP | Graphite (Factory New),G180920D4013004
2241,AWP | Graphite (Minimal Wear),G180920D4013004
2242,AWP | Graphite (Field-Tested),G180920D4013004
2243,AWP | Graphite (Well-Worn),G180920D4013004
2244,AWP | Graphite (Battle-Scarred),G180920D4013004
2245,MP7 | Powercore (Factory New),G182120CF053004
2246,MP7 | Powercore (Minimal Wear),G182120CF053004
2247,MP7 | Powercore (Field-Tested),G182120CF053004
2248,MP7 | Powercore (Well-Worn),G182120CF053004
2249,MP7 | Powercore (Battle-Scarred),G182120CF053004
2250,G3SG1 | Jungle Dashed (Factory New),G180B2093013004
2251,G3SG1 | Jungle Dashed (Minimal Wear),G180B2093013004
2252,G3SG1 | Jungle Dashed (Field-Tested),G180B2093013004
2253,G3SG1 | Jungle Dashed (Well-Worn),G180B2093013004
2254,G3SG1 | Jungle Dashed (Battle-Scarred),G180B2093013004
2255,G3SG1 | Orange Kimono (Factory New),G180B20D1033004
2256,G3SG1 | Orange Kimono (Minimal Wear),G180B20D1033004
2257,G3SG1 | Orange Kimono (Field-Tested),G180B20D1033004
2258,G3SG1 | Orange Kimono (Well-Worn),G180B20D1033004
2259,G3SG1 | Orange Kimono (Battle-Scarred),G180B20D1033004
2260,G3SG1 | Polar Camo (Factory New),G180B204A3004
2261,G3SG1 | Polar Camo (Minimal Wear),G180B204A3004
2262,G3SG1 | Polar Camo (Field-Tested),G180B204A3004
2263,G3SG1 | Polar Camo (Well-Worn),G180B204A3004
2264,G3SG1 | Polar Camo (Battle-Scarred),G180B204A3004
2265,Galil AR | Dusk Ruins (Factory New),G180D2088083004
2266,Galil AR | Dusk Ruins (Minimal Wear),G180D2088083004
2267,Galil AR | Dusk Ruins (Field-Tested),G180D2088083004
2268,Galil AR | Dusk Ruins (Well-Worn),G180D2088083004
2269,Galil AR | Dusk Ruins (Battle-Scarred),G180D2088083004
2270,Galil AR | Firefight (Factory New),G180D20A2043004
2271,Galil AR | Firefight (Minimal Wear),G180D20A2043004
2272,Galil AR | Firefight (Field-Tested),G180D20A2043004
2273,Galil AR | Firefight (Well-Worn),G180D20A2043004
2274,Galil AR | Firefight (Battle-Scarred),G180D20A2043004
2275,StatTrak™ R8 Revolver | Fade (Factory New),G1840208A043004
2276,StatTrak™ R8 Revolver | Fade (Minimal Wear),G1840208A043004
2277,StatTrak™ R8 Revolver | Fade (Field-Tested),G1840208A043004
2278,StatTrak™ R8 Revolver | Fade (Well-Worn),G1840208A043004
2279,StatTrak™ R8 Revolver | Fade (Battle-Scarred),G1840208A043004
2280,Glock-18 | Blue Fissure (Factory New),G18042096023004
2281,Glock-18 | Blue Fissure (Minimal Wear),G18042096023004
2282,Glock-18 | Blue Fissure (Field-Tested),G18042096023004
2283,Glock-18 | Blue Fissure (Well-Worn),G18042096023004
2284,Glock-18 | Blue Fissure (Battle-Scarred),G18042096023004
2285,Glock-18 | Bullet Queen (Factory New),G180420BD073004
2286,Glock-18 | Bullet Queen (Minimal Wear),G180420BD073004
2287,Glock-18 | Bullet Queen (Field-Tested),G180420BD073004
2288,Glock-18 | Bullet Queen (Well-Worn),G180420BD073004
2289,Glock-18 | Bullet Queen (Battle-Scarred),G180420BD073004
2290,G3SG1 | The Executioner (Factory New),G180B20FF033004
2291,G3SG1 | The Executioner (Minimal Wear),G180B20FF033004
2292,G3SG1 | The Executioner (Field-Tested),G180B20FF033004
2293,G3SG1 | The Executioner (Well-Worn),G180B20FF033004
2294,G3SG1 | The Executioner (Battle-Scarred),G180B20FF033004
2295,Glock-18 | Wraiths (Factory New),G180420EF033004
2296,Glock-18 | Wraiths (Minimal Wear),G180420EF033004
2297,Glock-18 | Wraiths (Field-Tested),G180420EF033004
2298,Glock-18 | Wraiths (Well-Worn),G180420EF033004
2299,Glock-18 | Wraiths (Battle-Scarred),G180420EF033004
2300,Glock-18 | Franklin (Factory New),G180420F8073004
2301,Glock-18 | Franklin (Minimal Wear),G180420F8073004
2302,Glock-18 | Franklin (Field-Tested),G180420F8073004
2303,Glock-18 | Franklin (Well-Worn),G180420F8073004
2304,Glock-18 | Franklin (Battle-Scarred),G180420F8073004
2305,Galil AR | Black Sand (Factory New),G180D20F5043004
2306,Galil AR | Black Sand (Minimal Wear),G180D20F5043004
2307,Galil AR | Black Sand (Field-Tested),G180D20F5043004
2308,Galil AR | Black Sand (Well-Worn),G180D20F5043004
2309,Galil AR | Black Sand (Battle-Scarred),G180D20F5043004
2310,Glock-18 | Ironwork (Factory New),G180420EF043004
2311,Glock-18 | Ironwork (Minimal Wear),G180420EF043004
2312,Glock-18 | Ironwork (Field-Tested),G180420EF043004
2313,Glock-18 | Ironwork (Well-Worn),G180420EF043004
2314,Glock-18 | Ironwork (Battle-Scarred),G180420EF043004
2315,Glock-18 | Red Tire (Factory New),G180420B7083004
2316,Glock-18 | Red Tire (Minimal Wear),G180420B7083004
2317,Glock-18 | Red Tire (Field-Tested),G180420B7083004
2318,Glock-18 | Red Tire (Well-Worn),G180420B7083004
2319,Glock-18 | Red Tire (Battle-Scarred),G180420B7083004
2320,Glock-18 | Sand Dune (Factory New),G180420D0013004
2321,Glock-18 | Sand Dune (Minimal Wear),G180420D0013004
2322,Glock-18 | Sand Dune (Field-Tested),G180420D0013004
2323,Glock-18 | Sand Dune (Well-Worn),G180420D0013004
2324,Glock-18 | Sand Dune (Battle-Scarred),G180420D0013004
2325,Glock-18 | Vogue (Factory New),G180420C3073004
2326,Glock-18 | Vogue (Minimal Wear),G180420C3073004
2327,Glock-18 | Vogue (Field-Tested),G180420C3073004
2328,Glock-18 | Vogue (Well-Worn),G180420C3073004
2329,Glock-18 | Vogue (Battle-Scarred),G180420C3073004
2330,M249 | Blizzard Marbleized (Factory New),G180E204B3004
2331,M249 | Blizzard Marbleized (Minimal Wear),G180E204B3004
2332,M249 | Blizzard Marbleized (Field-Tested),G180E204B3004
2333,M249 | Blizzard Marbleized (Well-Worn),G180E204B3004
2334,M249 | Blizzard Marbleized (Battle-Scarred),G180E204B3004
2335,Glock-18 | Off World (Factory New),G180420A8053004
2336,Glock-18 | Off World (Minimal Wear),G180420A8053004
2337,Glock-18 | Off World (Field-Tested),G180420A8053004
2338,Glock-18 | Off World (Well-Worn),G180420A8053004
2339,Glock-18 | Off World (Battle-Scarred),G180420A8053004
2340,M249 | O.S.I.P.R. (Factory New),G180E2092083004
2341,M249 | O.S.I.P.R. (Minimal Wear),G180E2092083004
2342,M249 | O.S.I.P.R. (Field-Tested),G180E2092083004
2343,M249 | O.S.I.P.R. (Well-Worn),G180E2092083004
2344,M249 | O.S.I.P.R. (Battle-Scarred),G180E2092083004
2345,M4A1-S | Briefing (Factory New),G183C2097053004
2346,M4A1-S | Briefing (Minimal Wear),G183C2097053004
2347,M4A1-S | Briefing (Field-Tested),G183C2097053004
2348,M4A1-S | Briefing (Well-Worn),G183C2097053004
2349,M4A1-S | Briefing (Battle-Scarred),G183C2097053004
2350,M4A1-S | Hyper Beast (Factory New),G183C20AE033004
2351,M4A1-S | Hyper Beast (Minimal Wear),G183C20AE033004
2352,M4A1-S | Hyper Beast (Field-Tested),G183C20AE033004
2353,M4A1-S | Hyper Beast (Well-Worn),G183C20AE033004
2354,M4A1-S | Hyper Beast (Battle-Scarred),G183C20AE033004
2355,M4A1-S | Printstream (Factory New),G183C20D8073004
2356,M4A1-S | Printstream (Minimal Wear),G183C20D8073004
2357,M4A1-S | Printstream (Field-Tested),G183C20D8073004
2358,M4A1-S | Printstream (Well-Worn),G183C20D8073004
2359,M4A1-S | Printstream (Battle-Scarred),G183C20D8073004
2360,★ Survival Knife | Urban Masked (Factory New),G188604208F013003
2361,★ Survival Knife | Urban Masked (Minimal Wear),G188604208F013003
2362,★ Survival Knife | Urban Masked (Field-Tested),G188604208F013003
2363,★ Survival Knife | Urban Masked (Well-Worn),G188604208F013003
2364,★ Survival Knife | Urban Masked (Battle-Scarred),G188604208F013003
2365,M4A1-S | Nitro (Factory New),G183C20FE013004
2366,M4A1-S | Nitro (Minimal Wear),G183C20FE013004
2367,M4A1-S | Nitro (Field-Tested),G183C20FE013004
2368,M4A1-S | Nitro (Well-Worn),G183C20FE013004
2369,M4A1-S | Nitro (Battle-Scarred),G183C20FE013004
2370,StatTrak™ Sawed-Off | Fubar (Factory New),G181D20A8043004
2371,StatTrak™ Sawed-Off | Fubar (Minimal Wear),G181D20A8043004
2372,StatTrak™ Sawed-Off | Fubar (Field-Tested),G181D20A8043004
2373,StatTrak™ Sawed-Off | Fubar (Well-Worn),G181D20A8043004
2374,StatTrak™ Sawed-Off | Fubar (Battle-Scarred),G181D20A8043004
2375,Galil AR | Cold Fusion (Factory New),G180D2096063004
2376,Galil AR | Cold Fusion (Minimal Wear),G180D2096063004
2377,Galil AR | Cold Fusion (Field-Tested),G180D2096063004
2378,Galil AR | Cold Fusion (Well-Worn),G180D2096063004
2379,Galil AR | Cold Fusion (Battle-Scarred),G180D2096063004
2380,G3SG1 | Green Apple (Factory New),G180B20A6023004
2381,G3SG1 | Green Apple (Minimal Wear),G180B20A6023004
2382,G3SG1 | Green Apple (Field-Tested),G180B20A6023004
2383,G3SG1 | Green Apple (Well-Worn),G180B20A6023004
2384,G3SG1 | Green Apple (Battle-Scarred),G180B20A6023004
2385,Galil AR | Connexion (Factory New),G180D20CC073004
2386,Galil AR | Connexion (Minimal Wear),G180D20CC073004
2387,Galil AR | Connexion (Field-Tested),G180D20CC073004
2388,Galil AR | Connexion (Well-Worn),G180D20CC073004
2389,Galil AR | Connexion (Battle-Scarred),G180D20CC073004
2390,Galil AR | Kami (Factory New),G180D20B4023004
2391,Galil AR | Kami (Minimal Wear),G180D20B4023004
2392,Galil AR | Kami (Field-Tested),G180D20B4023004
2393,Galil AR | Kami (Well-Worn),G180D20B4023004
2394,Galil AR | Kami (Battle-Scarred),G180D20B4023004
2395,Galil AR | Orange DDPAT (Factory New),G180D20533004
2396,Galil AR | Orange DDPAT (Minimal Wear),G180D20533004
2397,Galil AR | Orange DDPAT (Field-Tested),G180D20533004
2398,Galil AR | Orange DDPAT (Well-Worn),G180D20533004
2399,Galil AR | Orange DDPAT (Battle-Scarred),G180D20533004
2400,Galil AR | Sandstorm (Factory New),G180D2088023004
2401,Galil AR | Sandstorm (Minimal Wear),G180D2088023004
2402,Galil AR | Sandstorm (Field-Tested),G180D2088023004
2403,Galil AR | Sandstorm (Well-Worn),G180D2088023004
2404,Galil AR | Sandstorm (Battle-Scarred),G180D2088023004
2405,Galil AR | Stone Cold (Factory New),G180D20EE033004
2406,Galil AR | Stone Cold (Minimal Wear),G180D20EE033004
2407,Galil AR | Stone Cold (Field-Tested),G180D20EE033004
2408,Galil AR | Stone Cold (Well-Worn),G180D20EE033004
2409,Galil AR | Stone Cold (Battle-Scarred),G180D20EE033004
2410,Galil AR | Sugar Rush (Factory New),G180D2095053004
2411,Galil AR | Sugar Rush (Minimal Wear),G180D2095053004
2412,Galil AR | Sugar Rush (Field-Tested),G180D2095053004
2413,Galil AR | Sugar Rush (Well-Worn),G180D2095053004
2414,Galil AR | Sugar Rush (Battle-Scarred),G180D2095053004
2415,Galil AR | Urban Rubble (Factory New),G180D20ED013004
2416,Galil AR | Urban Rubble (Minimal Wear),G180D20ED013004
2417,Galil AR | Urban Rubble (Field-Tested),G180D20ED013004
2418,Galil AR | Urban Rubble (Well-Worn),G180D20ED013004
2419,Galil AR | Urban Rubble (Battle-Scarred),G180D20ED013004
2420,G3SG1 | Ventilator (Factory New),G180B20DE043004
2421,G3SG1 | Ventilator (Minimal Wear),G180B20DE043004
2422,G3SG1 | Ventilator (Field-Tested),G180B20DE043004
2423,G3SG1 | Ventilator (Well-Worn),G180B20DE043004
2424,G3SG1 | Ventilator (Battle-Scarred),G180B20DE043004
2425,Glock-18 | Candy Apple (Factory New),G180420033004
2426,Glock-18 | Candy Apple (Minimal Wear),G180420033004
2427,Glock-18 | Candy Apple (Field-Tested),G180420033004
2428,Glock-18 | Candy Apple (Well-Worn),G180420033004
2429,Glock-18 | Candy Apple (Battle-Scarred),G180420033004
2430,Glock-18 | Night (Factory New),G180420283004
2431,Glock-18 | Night (Minimal Wear),G180420283004
2432,Glock-18 | Night (Field-Tested),G180420283004
2433,Glock-18 | Night (Well-Worn),G180420283004
2434,Glock-18 | Night (Battle-Scarred),G180420283004
2435,Glock-18 | Oxide Blaze (Factory New),G180420A8063004
2436,Glock-18 | Oxide Blaze (Minimal Wear),G180420A8063004
2437,Glock-18 | Oxide Blaze (Field-Tested),G180420A8063004
2438,Glock-18 | Oxide Blaze (Well-Worn),G180420A8063004
2439,Glock-18 | Oxide Blaze (Battle-Scarred),G180420A8063004
2440,Glock-18 | Reactor (Factory New),G180420EF023004
2441,Glock-18 | Reactor (Minimal Wear),G180420EF023004
2442,Glock-18 | Reactor (Field-Tested),G180420EF023004
2443,Glock-18 | Reactor (Well-Worn),G180420EF023004
2444,Glock-18 | Reactor (Battle-Scarred),G180420EF023004
2445,Galil AR | Signal (Factory New),G180D20A7063004
2446,Galil AR | Signal (Minimal Wear),G180D20A7063004
2447,Galil AR | Signal (Field-Tested),G180D20A7063004
2448,Galil AR | Signal (Well-Worn),G180D20A7063004
2449,Galil AR | Signal (Battle-Scarred),G180D20A7063004
2450,Galil AR | VariCamo (Factory New),G180D20EB013004
2451,Galil AR | VariCamo (Minimal Wear),G180D20EB013004
2452,Galil AR | VariCamo (Field-Tested),G180D20EB013004
2453,Galil AR | VariCamo (Well-Worn),G180D20EB013004
2454,Galil AR | VariCamo (Battle-Scarred),G180D20EB013004
2455,Glock-18 | Bunsen Burner (Factory New),G180420DF033004
2456,Glock-18 | Bunsen Burner (Minimal Wear),G180420DF033004
2457,Glock-18 | Bunsen Burner (Field-Tested),G180420DF033004
2458,Glock-18 | Bunsen Burner (Well-Worn),G180420DF033004
2459,Glock-18 | Bunsen Burner (Battle-Scarred),G180420DF033004
2460,Glock-18 | Snack Attack (Factory New),G180420CC083004
2461,Glock-18 | Snack Attack (Minimal Wear),G180420CC083004
